ShapeID,PathID,X,Y
1,0,-0.7742034380454483,0.3840013780692048
1,0,-0.7660552242518999,0.39255372385428755
1,0,-0.7415691044509078,0.39552908082866134
1,0,-0.7299926898542569,0.37617792484532225
1,0,-0.7061894418161724,0.38396640298049717
1,0,-0.6974950675388999,0.38928272634739824
1,0,-0.6934862016811186,0.3839538780142844
1,0,-0.6632129319583114,0.39113755517849186
1,0,-0.6374123428265576,0.37838947428429004
1,0,-0.6354707990355274,0.3822008944692632
1,0,-0.6130997030435886,0.38972615630010227
1,0,-0.6126661610147248,0.3889231106024822
1,0,-0.5775793621595767,0.3952229156064994
1,0,-0.5686960320066831,0.3766196435455797
1,0,-0.5460595062798249,0.38255092046640454
1,0,-0.5273889171393937,0.39517772548512564
1,0,-0.5236157630575713,0.3898982128613605
1,0,-0.5149581719965342,0.3823774290983193
1,0,-0.4855299621401541,0.3772366842717515
1,0,-0.4680528413926898,0.3837632082933405
1,0,-0.4503559157378507,0.37224271303690004
1,0,-0.43956787387822727,0.38598040120569166
1,0,-0.43053766324032927,0.37992353230815074
1,0,-0.4461585831682716,0.40312213014850257
1,0,-0.3966359333859356,0.3701267626504758
1,0,-0.3891258922193632,0.3810731827841004
1,0,-0.355954172445697,0.3893063694364129
1,0,-0.3516845211837788,0.38638634774174163
1,0,-0.347906505173935,0.3961379662796814
1,0,-0.30880868031122194,0.3865133687405248
1,0,-0.2989068563747784,0.3858251181668699
1,0,-0.2862901353675211,0.39007617421226726
1,0,-0.27926762585107545,0.3969906572176429
1,0,-0.2658689964429695,0.38838284869565143
1,0,-0.24668110823262498,0.3908026405259336
1,0,-0.22926611252772378,0.38203896498273127
1,0,-0.20850447026788518,0.375011954784593
1,0,-0.17267407291307507,0.3827046831278578
1,0,-0.19974409735328605,0.3770362803135624
1,0,-0.1699921785461006,0.39325953572983885
1,0,-0.15002308466500616,0.39085294392723424
1,0,-0.13176991854156303,0.366773241789269
1,0,-0.11364386130406422,0.38605889642232977
1,0,-0.09158870115692365,0.38232531070205966
1,0,-0.08795765644790325,0.36749135034294156
1,0,-0.05587755390766927,0.3947156620080074
1,0,-0.060648183444325966,0.38981093400892375
1,0,-0.04521201855427515,0.39135241565620366
1,0,-0.027459485919820382,0.3880352978579076
1,0,-0.023214189970567796,0.37146049546025295
1,0,0.01049908950428066,0.38375828838076914
1,0,-0.00026850120053530796,0.3939622046433498
1,0,0.04818368848662801,0.386033590898678
1,0,0.05498292655984302,0.38347685097622586
1,0,0.08502637450317402,0.39369138974268136
1,0,0.09308090555688771,0.38052240411511706
1,0,0.0889952145200319,0.3942066061902692
1,0,0.11617665559251016,0.38552851829323137
1,0,0.12340034876522013,0.3883284490258571
1,0,0.16141909075656038,0.38373442592494206
1,0,0.1890484267983873,0.3887906958291503
1,0,0.16846925810155683,0.39667069249147463
1,0,0.1910392820288703,0.3905983281640465
1,0,0.2203779426334612,0.377505681350734
1,0,0.2350113041359619,0.3834502295908612
1,0,0.23943048404500106,0.37979318148266855
1,0,0.26535578917030156,0.3837077630737927
1,0,0.2724056842675208,0.3916065123651201
1,0,0.28619659834258776,0.3882039795402465
1,0,0.30796775565034257,0.3780637482388412
1,0,0.2989198581781997,0.389538218412513
1,0,0.33685109732599183,0.3775237081528488
1,0,0.34409573261606125,0.37895613773719605
1,0,0.3527562102494366,0.3896749204190717
1,0,0.39824708856459046,0.38816205831794803
1,0,0.3996320942075769,0.37346422948700797
1,0,0.42959797422841006,0.39779908642661754
1,0,0.4354432549169239,0.4041901369272086
1,0,0.4180187617400624,0.4013131577895087
1,0,0.4648137601797015,0.3870375171581523
1,0,0.4853363962650312,0.37766593393391523
1,0,0.4911904642103443,0.3963422549290868
1,0,0.5030454056936513,0.3916154278764006
1,0,0.51782913334289,0.38515661670692564
1,0,0.547300165189581,0.3805430782161678
1,0,0.5499242094707976,0.3804974774067724
1,0,0.579759342307172,0.37888990346279494
1,0,0.587438883242674,0.3949261024559547
1,0,0.5956711910692913,0.37134391741866213
1,0,0.6157763522143024,0.3870651270405846
1,0,0.6328491602362702,0.38322981657616706
1,0,0.6647068568406337,0.38363923341877043
1,0,0.6624067523166226,0.3841385759261198
1,0,0.6843931741826639,0.39630057237050964
1,0,0.6985946044850069,0.3829722438268749
1,0,0.7076832331744385,0.36380440249355206
1,0,0.7366994153109453,0.3833179251019744
1,0,0.7267914365507676,0.3948158192173345
1,0,0.754295096119098,0.390939050454358
1,0,0.7561407374037608,0.38360841986919486
1,0,0.7665962962095944,0.38864375754800545
1,0,0.7676888198750269,0.38913243415067916
1,0,0.7655580750032532,0.3701571316786747
1,0,0.7837271408293512,0.3596037190110455
1,0,0.7640909051722446,0.3570820966670365
1,0,0.7723335061009583,0.36356850525113643
1,0,0.786693042365741,0.3385904085285439
1,0,0.7775794945429415,0.35092912712201707
1,0,0.7852012554187981,0.334960904514465
1,0,0.7758625716481946,0.3164024561328358
1,0,0.7720888098013146,0.31214976742161116
1,0,0.7780272826688702,0.2890180182747971
1,0,0.767275735505603,0.2933767263729013
1,0,0.7762470030575789,0.27709940563223573
1,0,0.7868416761707506,0.28395482419417195
1,0,0.7841852152948593,0.27487513452196605
1,0,0.7854749282766591,0.26924797541175943
1,0,0.7722104183855165,0.2562833605009016
1,0,0.7737581784369859,0.23341829885628548
1,0,0.7704985804597001,0.24167918294831248
1,0,0.7678814625199356,0.21766482640410298
1,0,0.7659842738118223,0.21922030379118126
1,0,0.7841369447039821,0.20118496063962615
1,0,0.7787227913371402,0.2085194120990105
1,0,0.7909587324969212,0.20934759094132982
1,0,0.781359292399538,0.1982219929796294
1,0,0.8020993724789648,0.17430924564423703
1,0,0.7965469947801893,0.17203963179803886
1,0,0.7666189401178727,0.1600880151976647
1,0,0.7752436574421558,0.17461470245699845
1,0,0.7723439931241034,0.1607062041020453
1,0,0.7952176464803775,0.164477879318439
1,0,0.779979264069261,0.14101914127129586
1,0,0.7861275920030196,0.12494154488280171
1,0,0.7719534738029964,0.12176253885370067
1,0,0.7782897096373237,0.11278573457610977
1,0,0.7500289482095259,0.10196050131194775
1,0,0.7700097212860619,0.110379324723077
1,0,0.7864246465908635,0.11445591237668817
1,0,0.769652771696315,0.08910166357362384
1,0,0.7684908213457068,0.07692991724154044
1,0,0.7692977820763572,0.07473891163546548
1,0,0.7874070802310138,0.0605651061480572
1,0,0.7722065235534709,0.04710776538539163
1,0,0.7615208933040528,0.04376606041259101
1,0,0.7649111815703216,0.039555518219726256
1,0,0.7679119822982748,0.01748030574265127
1,0,0.7662024029073009,0.0035985399727654632
1,0,0.7659965718016163,0.017731088361467227
1,0,0.7621464389394921,0.00043311774382185156
1,0,0.7610780329163723,-0.008381984174385532
1,0,0.7631145256083212,-0.0073933175499954484
1,0,0.7832274206110246,-0.022664949800563113
1,0,0.7702010905404473,-0.020575112366862457
1,0,0.7841423779346568,-0.03705646593671659
1,0,0.7665106934752991,-0.03312998966400349
1,0,0.7885054556001952,-0.05042410108390888
1,0,0.7735891803525176,-0.060881369747235944
1,0,0.7954891963823422,-0.06174048267446285
1,0,0.7670100846480741,-0.0611863454524056
1,0,0.7661352254715452,-0.08972053225950508
1,0,0.7794417610224111,-0.09195237497262365
1,0,0.7732334752326866,-0.10938803969411914
1,0,0.7580242687169922,-0.09739937340745951
1,0,0.7714906483350246,-0.11223655938841193
1,0,0.781357847168071,-0.1332618426694953
1,0,0.7832726792403587,-0.14174582253186838
1,0,0.7703122947789889,-0.11551066763426264
1,0,0.7894868907141005,-0.1443366325707277
1,0,0.7743796837606483,-0.16051482641784354
1,0,0.7841657114965653,-0.15584357235628793
1,0,0.770682530307899,-0.17391359370238688
1,0,0.7638331094693445,-0.17374566909940198
1,0,0.7763834249912629,-0.19127986775654682
1,0,0.784446721613073,-0.20240108797828366
1,0,0.7720361290679537,-0.2017439367535158
1,0,0.78808260854514,-0.22138258873836406
1,0,0.7770856905392709,-0.22971885433029535
1,0,0.76829241756879,-0.2313271360864179
1,0,0.7902168391592179,-0.2405859310544188
1,0,0.7653430368822205,-0.23064865903102086
1,0,0.7739390237995095,-0.26599109606867427
1,0,0.7671760825073335,-0.25784785870486665
1,0,0.7841989518670386,-0.2590039622778255
1,0,0.7638941488236548,-0.27368005130591416
1,0,0.7859519947946375,-0.2652201423777372
1,0,0.7751947927234408,-0.294384848708554
1,0,0.7695149262791421,-0.31360317615790834
1,0,0.7764317482289587,-0.29478903352918595
1,0,0.7944061302800809,-0.3245721507882
1,0,0.7616678275760682,-0.30855244013732136
1,0,0.7767176139875,-0.32673943941833644
1,0,0.7587101515429401,-0.3259180614638503
1,0,0.784971392994089,-0.34489164910655395
1,0,0.7684740912480063,-0.3435338974537961
1,0,0.7751648370293696,-0.3460910865684873
1,0,0.768381990144575,-0.3586747293529703
1,0,0.7769370252936251,-0.36345889128278724
1,0,0.7732624915281757,-0.3680110807321472
1,0,0.7778337864362443,-0.3940430627378845
1,0,0.7827686295614488,-0.3880876732248669
1,0,0.7492301447655474,-0.3764768327511429
1,0,0.7528891116607527,-0.39637747655087147
1,0,0.7155520921955019,-0.3951373140101766
