X,Y
2.9119562796191700,0.3761888933405470
2.839964706812480,0.7176548529993560
2.804949229952050,0.8542204589228550
2.720194465088120,1.0296161690232600
2.766771313221890,0.9834339553942900
2.617823542577880,1.2988323480234200
2.513948612712500,1.5071318825829700
2.3591274140662100,1.743654087436860
2.156510075734490,1.9650348474045800
2.34534821769342,1.7758637308987400
1.8687399949257900,2.2607147879963500
2.0684240153552600,2.0566947747996500
1.988457063089080,2.169464638831360
1.631355242299300,2.4285614402520200
1.2224854073872800,2.6730202810798100
1.1546599122084700,2.699478391054270
1.0595255002156300,2.7287212364224800
0.9806834856807550,2.7572467428159700
0.8077467155802570,2.818572391488120
0.64025006380711,2.8414958953358500
0.46833442292771800,2.874867767321980
0.38228861792199100,2.9241809832055800
-0.20455033267573900,2.919898495026730
-0.1619565415940710,2.918158781991760
-0.5879019278744890,2.8760205135940700
-0.6833962674734220,2.8520791090342200
-0.6159077797221640,2.8530165044529100
-0.8562384064537990,2.788452962130500
-0.9255194600871760,2.784534189687140
-1.2324952583265800,2.6493299026086500
-1.31993435668387,2.6125741859618700
-1.6594162722457000,2.4015495637556100
-1.6922577607347600,2.3740129765494100
-2.048557197268130,2.0949100861660400
-2.084364983857980,2.0625253937203600
-2.168544445289130,1.950640691443150
-2.241570960929170,1.8669275080713000
-2.364103204804450,1.7398639715164600
-2.579003848901700,1.3954652530258100
-2.5928406640753800,1.335648863179270
-2.6132002879802900,1.3126077184560100
-2.68046791276633,1.185575079585300
-2.8395891933164800,0.7357424646094030
-2.8941578710592400,0.5634045427601520
-2.871531329579960,0.5191668150889680
-2.895086813900670,0.5177853739390600
-2.9263181535370200,0.1804692625392990
-2.94290750984434,0.22682064112358800
-2.8989876800325900,-0.28323514222556900
-2.9106546130618600,-0.3137784551224380
-2.8935661468287800,-0.5302430530655680
-2.851393468670650,-0.643924815414384
-2.7861418386945600,-0.8645170121356780
-2.735637702267000,-1.0192260247901800
-2.66011677752757,-1.2560896593700700
-2.5809956082292200,-1.4080628333056900
-2.4244363343947600,-1.675384562459990
-2.455144740471510,-1.6270471176270200
-2.145943678736720,-1.9838358543254400
-2.1978597638450400,-1.940881935033430
-2.011879135969680,-2.142437053761530
-1.9342868991760100,-2.1916008397593700
-1.7261964806614300,-2.3911738745069600
-1.6562981506594600,-2.401240190747410
-1.3196672702625100,-2.594257518875400
-1.3261728829603800,-2.619870956266300
-1.1340001938625000,-2.714660559867020
-0.6562483358998720,-2.8497794524491100
-0.7741437621141840,-2.8271764769262300
-0.7031110472256550,-2.856141862692630
-0.5013671724938600,-2.888032610725580
0.020219483555775500,-2.929135981537820
-0.004635194405586150,-2.942864166123160
0.2756809552365390,-2.919049208229000
0.3504218827493760,-2.921172319359700
0.3135804723441160,-2.903010770498440
1.0685341050567400,-2.718797185562060
0.9211169325252650,-2.7801513253994100
1.1394342431260500,-2.700965684446350
1.287120530878330,-2.6146724461490500
1.4798656632380900,-2.5297782349004600
1.5333580032977500,-2.5154424636524200
2.022255478411590,-2.1515596591343800
1.6856354004256500,-2.360437545402570
2.01212287848452,-2.1269989478665100
1.9731076294971300,-2.1723198864101800
2.195913560918520,-1.926304259688840
2.203774668819160,-1.9376334194580100
2.372932610967450,-1.710318452600410
2.4013866726910400,-1.6591727302940100
2.6567204209695900,-1.2032693580696500
2.6745384260943400,-1.130879275099410
2.7887716263352600,-0.8652708029757910
2.8879366557344400,-0.5221882347053750
2.8729491457373400,-0.585966921661655
2.8877882850954000,-0.5537679222652570
2.9438815288973300,-0.12458410108004900
